symbol,date,open,high,low,close,volume,adjusted,daily_return,growth
^GSPC,2021-03-04,3818.530029296875,3843.669921875,3723.340087890625,3768.469970703125,7195400000,3768.469970703125,0.9865827860698998,1.0183265291635462
^GSPC,2021-03-05,3793.580078125,3851.68994140625,3730.18994140625,3841.93994140625,6851070000,3841.93994140625,1.0194959681977822,1.0381797907910766
^GSPC,2021-03-08,3844.389892578125,3881.06005859375,3819.25,3821.35009765625,5871710000,3821.35009765625,0.9946407689698388,1.0326159454413828
^GSPC,2021-03-09,3851.929931640625,3903.760009765625,3851.929931640625,3875.43994140625,5513560000,3875.43994140625,1.0141546423038221,1.0472322547863286
^GSPC,2021-03-10,3891.989990234375,3917.35009765625,3885.72998046875,3898.81005859375,5847380000,3898.81005859375,1.0060303133427013,1.053547393425274
^GSPC,2021-03-11,3915.5400390625,3960.27001953125,3915.5400390625,3939.340087890625,5312880000,3939.340087890625,1.0103954870044358,1.0644995316621837
^GSPC,2021-03-12,3924.52001953125,3944.989990234375,3915.2099609375,3943.340087890625,4476280000,3943.340087890625,1.001015398495879,1.0655804228854973
^GSPC,2021-03-15,3942.9599609375,3970.080078125,3923.5400390625,3968.93994140625,4900100000,3968.93994140625,1.0064919213014971,1.072498087131286
^GSPC,2021-03-16,3973.590087890625,3981.0400390625,3953.43994140625,3962.7099609375,4613080000,3962.7099609375,0.9984303162656216,1.070814604328764
^GSPC,2021-03-17,3949.570068359375,3983.8701171875,3935.739990234375,3974.1201171875,4561660000,3974.1201171875,1.0028793821305308,1.0738978887655797
^GSPC,2021-03-18,3953.5,3969.6201171875,3910.860107421875,3915.4599609375,5118590000,3915.4599609375,0.9852394606805408,1.058046576753371
^GSPC,2021-03-19,3913.139892578125,3930.1201171875,3886.75,3913.10009765625,7757420000,3913.10009765625,0.9993972960252964,1.0574088878761403
^GSPC,2021-03-22,3916.47998046875,3955.31005859375,3914.159912109375,3940.590087890625,4316260000,3940.590087890625,1.0070251180773118,1.064837310169469
^GSPC,2021-03-23,3937.60009765625,3949.1298828125,3901.570068359375,3910.52001953125,4669010000,3910.52001953125,0.9923691458160594,1.0567116919259463
^GSPC,2021-03-24,3919.929931640625,3942.080078125,3889.070068359375,3889.139892578125,4783020000,3889.139892578125,0.994532663981685,1.050934294031705
^GSPC,2021-03-25,3879.340087890625,3919.5400390625,3853.5,3909.52001953125,4948340000,3909.52001953125,1.0052402658469595,1.0564414691201178
^GSPC,2021-03-26,3917.1201171875,3978.18994140625,3917.1201171875,3974.5400390625,5483160000,3974.5400390625,1.0166312026045197,1.074011361232871
^GSPC,2021-03-29,3969.31005859375,3981.830078125,3943.25,3971.090087890625,4628180000,3971.090087890625,0.9991319873147664,1.0730791057472358
^GSPC,2021-03-30,3963.340087890625,3968.010009765625,3944.35009765625,3958.550048828125,4121510000,3958.550048828125,0.9968421670662322,1.069690501206569
^GSPC,2021-03-31,3967.25,3994.409912109375,3966.97998046875,3972.889892578125,4578050000,3972.889892578125,1.0036224990395777,1.0735654540198352
^GSPC,2021-04-01,3992.780029296875,4020.6298828125,3992.780029296875,4019.8701171875,4162130000,4019.8701171875,1.0118252017749447,1.0862605821322298
^GSPC,2021-04-05,4034.43994140625,4083.419921875,4034.43994140625,4077.909912109375,4005030000,4077.909912109375,1.0144382264177436,1.1019442583657248
^GSPC,2021-04-06,4075.570068359375,4086.22998046875,4068.139892578125,4073.93994140625,4081270000,4073.93994140625,0.9990264692480488,1.1008714817432699
^GSPC,2021-04-07,4074.2900390625,4083.1298828125,4068.31005859375,4079.949951171875,4120810000,4079.949951171875,1.0014752327849856,1.1024955234451932
^GSPC,2021-04-08,4089.949951171875,4098.18994140625,4082.5400390625,4097.169921875,3907100000,4097.169921875,1.0042206328286403,1.1071487522448749
^GSPC,2021-04-09,4096.10986328125,4129.47998046875,4095.510009765625,4128.7998046875,3640390000,4128.7998046875,1.0077199343487382,1.1156958679264928
^GSPC,2021-04-12,4124.7099609375,4131.759765625,4114.81982421875,4127.990234375,3588900000,4127.990234375,0.9998039211512312,1.1154771035651336
^GSPC,2021-04-13,4130.10009765625,4148.0,4124.43017578125,4141.58984375,3734720000,4141.58984375,1.0032944868090414,1.1191520281686167
^GSPC,2021-04-14,4141.580078125,4151.68994140625,4120.8701171875,4124.66015625,3985350000,4124.66015625,0.9959122732721715,1.1145772405105683
^GSPC,2021-04-15,4139.759765625,4173.490234375,4139.759765625,4170.419921875,4033420000,4170.419921875,1.0110941905251665,1.1269425727718068
^GSPC,2021-04-16,4174.14013671875,4191.31005859375,4170.75,4185.47021484375,4163820000,4185.47021484375,1.0036088195555097,1.131009505166362
^GSPC,2021-04-19,4179.7998046875,4180.81005859375,4150.47021484375,4163.259765625,3810290000,4163.259765625,0.994693439905514,1.1250077352597618
^GSPC,2021-04-20,4159.18017578125,4159.18017578125,4118.3798828125,4134.93994140625,4342650000,4134.93994140625,0.9931976802282241,1.1173550728988035
^GSPC,2021-04-21,4128.419921875,4175.02001953125,4126.35009765625,4173.419921875,3887250000,4173.419921875,1.0093060554721536,1.127753241189292
^GSPC,2021-04-22,4170.4599609375,4179.56982421875,4123.68994140625,4134.97998046875,4245140000,4134.97998046875,0.9907893425234382,1.1173658923666152
^GSPC,2021-04-23,4138.77978515625,4194.169921875,4138.77978515625,4180.169921875,3569880000,4180.169921875,1.010928696540177,1.1295772451286339
^GSPC,2021-04-26,4185.02978515625,4194.18994140625,4182.35986328125,4187.6201171875,3748320000,4187.6201171875,1.0017822709248045,1.1315904578099474
^GSPC,2021-04-27,4188.25,4193.35009765625,4176.22021484375,4186.72021484375,3710700000,4186.72021484375,0.9997851041119856,1.1313472836736478
^GSPC,2021-04-28,4185.14013671875,4201.52978515625,4181.77978515625,4183.18017578125,3787360000,4183.18017578125,0.9991544600831102,1.1303906843854368
^GSPC,2021-04-29,4206.14013671875,4218.77978515625,4176.81005859375,4211.47021484375,4298680000,4211.47021484375,1.0067628067340457,1.1380352981179012
^GSPC,2021-04-30,4198.10009765625,4198.10009765625,4174.85009765625,4181.169921875,4300880000,4181.169921875,0.9928052933006736,1.1298474679344623
^GSPC,2021-05-03,4191.97998046875,4209.39013671875,4188.02978515625,4192.66015625,4070220000,4192.66015625,1.0027480907472537,1.132952391306901
^GSPC,2021-05-04,4179.0400390625,4179.0400390625,4128.58984375,4164.66015625,4452460000,4164.66015625,0.9933216623917728,1.1253861527437052
^GSPC,2021-05-05,4177.06005859375,4187.72021484375,4160.93994140625,4167.58984375,4230920000,4167.58984375,1.0007034637617678,1.1261778211201556
^GSPC,2021-05-06,4169.14013671875,4202.7001953125,4147.330078125,4201.6201171875,4511000000,4201.6201171875,1.0081654564660518,1.1353735770915454
^GSPC,2021-05-07,4210.33984375,4238.0400390625,4201.64013671875,4232.60009765625,4016080000,4232.60009765625,1.0073733416169683,1.1437450743383206
^GSPC,2021-05-10,4228.2900390625,4236.39013671875,4188.1298828125,4188.43017578125,4560700000,4188.43017578125,0.9895643526778118,1.1318093541160361
^GSPC,2021-05-11,4150.33984375,4162.0400390625,4111.52978515625,4152.10009765625,4870710000,4152.10009765625,0.9913260871972819,1.121992138469133
^GSPC,2021-05-12,4130.5498046875,4134.72998046875,4056.8798828125,4063.0400390625,4733070000,4063.0400390625,0.9785505993354973,1.0979260795486863
^GSPC,2021-05-13,4074.989990234375,4131.580078125,4074.989990234375,4112.5,4779540000,4112.5,1.0121731414069235,1.1112912889693816
^GSPC,2021-05-14,4129.580078125,4183.1298828125,4129.580078125,4173.85009765625,4008880000,4173.85009765625,1.0149179568768998,1.1278694844959012
^GSPC,2021-05-17,4169.919921875,4171.919921875,4142.68994140625,4163.2900390625,4125050000,4163.2900390625,0.9974699478067792,1.1250159158329855
^GSPC,2021-05-18,4165.93994140625,4169.14990234375,4125.990234375,4127.830078125,4398150000,4127.830078125,0.9914827070406353,1.115433825693888
^GSPC,2021-05-19,4098.4501953125,4116.93017578125,4061.409912109375,4115.68017578125,4247450000,4115.68017578125,0.9970565885431822,1.1121506449920187
^GSPC,2021-05-20,4121.97021484375,4172.7998046875,4121.97021484375,4159.1201171875,3978880000,4159.1201171875,1.0105547417561433,1.1238891078438378
^GSPC,2021-05-21,4168.60986328125,4188.72021484375,4151.72021484375,4155.85986328125,3995250000,4155.85986328125,0.9992161193198588,1.1230081128855778
^GSPC,2021-05-24,4170.16015625,4209.52001953125,4170.16015625,4197.0498046875,3684800000,4197.0498046875,1.0099112921901385,1.134138574424283
^GSPC,2021-05-25,4205.93994140625,4213.419921875,4182.52001953125,4188.1298828125,4182250000,4188.1298828125,0.9978747162197033,1.13172820810745
^GSPC,2021-05-26,4191.58984375,4202.60986328125,4184.10986328125,4195.990234375,4420890000,4195.990234375,1.0018768165702687,1.1338522543614666
^GSPC,2021-05-27,4201.93994140625,4213.3798828125,4197.77978515625,4200.8798828125,6406310000,4200.8798828125,1.0011653145418316,1.1351735488817625
^GSPC,2021-05-28,4210.77001953125,4218.35986328125,4203.56982421875,4204.10986328125,4649250000,4204.10986328125,1.0007688818911402,1.136046363266799
^GSPC,2021-06-01,4216.52001953125,4234.1201171875,4197.58984375,4202.0400390625,5074670000,4202.0400390625,0.9995076664773136,1.1354870495588367
^GSPC,2021-06-02,4206.81982421875,4217.3701171875,4198.27001953125,4208.1201171875,5833670000,4208.1201171875,1.0014469348384307,1.1371300253294303
^GSPC,2021-06-03,4191.43017578125,4204.39013671875,4167.93017578125,4192.85009765625,5587970000,4192.85009765625,0.9963712966583625,1.1330037178066412
^GSPC,2021-06-04,4206.0498046875,4233.4501953125,4206.0498046875,4229.89013671875,4139790000,4229.89013671875,1.008834095710506,1.1430127810901043
^GSPC,2021-06-07,4229.33984375,4232.33984375,4215.66015625,4226.52001953125,4476920000,4226.52001953125,0.9992032612955488,1.1421020985677275
^GSPC,2021-06-08,4233.81005859375,4236.740234375,4208.41015625,4227.259765625,4659620000,4227.259765625,1.0001750248645058,1.142301994832781
^GSPC,2021-06-09,4232.990234375,4237.08984375,4218.740234375,4219.5498046875,4713260000,4219.5498046875,0.9981761326805143,1.1402185875554223
^GSPC,2021-06-10,4228.56005859375,4249.740234375,4220.33984375,4239.18017578125,4408210000,4239.18017578125,1.0046522430122622,1.1455231615118284
^GSPC,2021-06-11,4242.89990234375,4248.3798828125,4232.25,4247.43994140625,3815010000,4247.43994140625,1.001948434669559,1.147755138554501
^GSPC,2021-06-14,4248.31005859375,4255.58984375,4234.06982421875,4255.14990234375,4151200000,4255.14990234375,1.0018152018730953,1.1498385458318598
^GSPC,2021-06-15,4255.27978515625,4257.16015625,4238.35009765625,4246.58984375,4048940000,4246.58984375,0.9979883062194742,1.147525422780601
^GSPC,2021-06-16,4248.8701171875,4251.89013671875,4202.4501953125,4223.7001953125,4538350000,4223.7001953125,0.9946098753871443,1.1413401177553937
^GSPC,2021-06-17,4220.3701171875,4232.2900390625,4196.0498046875,4221.85986328125,5312680000,4221.85986328125,0.9995642844079482,1.1408428180702535
^GSPC,2021-06-18,4204.77978515625,4204.77978515625,4164.39990234375,4166.4501953125,6817010000,4166.4501953125,0.9868755312200994,1.1258698621217167
^GSPC,2021-06-21,4173.39990234375,4226.240234375,4173.39990234375,4224.7900390625,4128950000,4224.7900390625,1.0140022899627208,1.1416346183914334
^GSPC,2021-06-22,4224.60986328125,4255.83984375,4217.27001953125,4246.43994140625,3828390000,4246.43994140625,1.0051244919022186,1.1474849157486728
^GSPC,2021-06-23,4249.27001953125,4256.60009765625,4241.43017578125,4241.83984375,3730350000,4241.83984375,0.9989167166568411,1.1462418644529162
^GSPC,2021-06-24,4256.97021484375,4271.27978515625,4256.97021484375,4266.490234375,3816660000,4266.490234375,1.0058112497248854,1.1529029621723703
^GSPC,2021-06-25,4274.4501953125,4286.1201171875,4271.16015625,4280.7001953125,7341450000,4280.7001953125,1.0033305973193167,1.156742817687614
^GSPC,2021-06-28,4284.89990234375,4292.14013671875,4274.669921875,4290.60986328125,4147890000,4290.60986328125,1.002314964262062,1.1594206359709576
^GSPC,2021-06-29,4293.2099609375,4300.52001953125,4287.0400390625,4291.7998046875,3707150000,4291.7998046875,1.0002773361932609,1.159742185276526
^GSPC,2021-06-30,4290.64990234375,4302.43017578125,4287.9599609375,4297.5,4266040000,4297.5,1.0013281596467465,1.1612825080476399
^GSPC,2021-07-01,4300.72998046875,4320.66015625,4300.72998046875,4319.93994140625,3788230000,4319.93994140625,1.0052216268542757,1.167346291977062
^GSPC,2021-07-02,4326.60009765625,4355.43017578125,4326.60009765625,4352.33984375,3225840000,4352.33984375,1.007500081663914,1.176101484496957
^GSPC,2021-07-06,4356.4599609375,4356.4599609375,4314.3701171875,4343.5400390625,4309570000,4343.5400390625,0.9979781439401758,1.1737235765835587
^GSPC,2021-07-07,4351.009765625,4361.8798828125,4329.7900390625,4358.1298828125,4037380000,4358.1298828125,1.0033589753101826,1.177666085098282
^GSPC,2021-07-08,4321.06982421875,4330.8798828125,4289.3701171875,4320.81982421875,4347500000,4320.81982421875,0.991438975065683,1.1675840563794562
^GSPC,2021-07-09,4329.3798828125,4371.60009765625,4329.3798828125,4369.5498046875,3531120000,4369.5498046875,1.0112779478087959,1.1807520084296859
^GSPC,2021-07-12,4372.41015625,4386.68017578125,4364.02978515625,4384.6298828125,3384460000,4384.6298828125,1.003451174331237,1.184826989452735
^GSPC,2021-07-13,4381.06982421875,4392.3701171875,4366.919921875,4369.2099609375,3695430000,4369.2099609375,0.9964831873414344,1.1806601748980174
^GSPC,2021-07-14,4380.10986328125,4393.68017578125,4362.35986328125,4374.2998046875,4006370000,4374.2998046875,1.0011649345752447,1.1820355667573705
^GSPC,2021-07-15,4369.02001953125,4369.02001953125,4340.7001953125,4360.02978515625,3905230000,4360.02978515625,0.9967377591458276,1.17817948204041
^GSPC,2021-07-16,4367.43017578125,4375.08984375,4322.52978515625,4327.16015625,3985700000,4327.16015625,0.9924611457889222,1.1692973586908242
^GSPC,2021-07-19,4296.39990234375,4296.39990234375,4233.1298828125,4258.490234375,5157660000,4258.490234375,0.9841304875725907,1.1507411797257432
^GSPC,2021-07-20,4265.10986328125,4336.83984375,4262.0498046875,4323.06005859375,4438270000,4323.06005859375,1.0151626094378556,1.1681894187979818
^GSPC,2021-07-21,4331.1298828125,4359.7001953125,4331.1298828125,4358.68994140625,3810280000,4358.68994140625,1.0082418199908354,1.1778174257029133
^GSPC,2021-07-22,4361.27001953125,4369.8701171875,4350.06005859375,4367.47998046875,3358300000,4367.47998046875,1.002016669958328,1.1801926947217234
^GSPC,2021-07-23,4381.2001953125,4415.18017578125,4381.2001953125,4411.7900390625,4540070000,4411.7900390625,1.0101454520208228,1.1921662830813482
^GSPC,2021-07-26,4409.580078125,4422.72998046875,4405.4501953125,4422.2998046875,4275630000,4422.2998046875,1.0023821998626283,1.1950062614371346
^GSPC,2021-07-27,4416.3798828125,4416.3798828125,4372.509765625,4401.4599609375,4241950000,4401.4599609375,0.9952875551929088,1.1893748603859837
^GSPC,2021-07-28,4402.9501953125,4415.47021484375,4387.009765625,4400.64013671875,4215290000,4400.64013671875,0.9998137381173461,1.189153325185307
^GSPC,2021-07-29,4403.58984375,4429.97021484375,4403.58984375,4419.14990234375,4044600000,4419.14990234375,1.0042061529800075,1.194155085987721
^GSPC,2021-07-30,4395.1201171875,4412.25,4389.64990234375,4395.259765625,3956740000,4395.259765625,0.9945939519485231,1.1876994262119558
^GSPC,2021-08-02,4406.85986328125,4422.18017578125,4384.81005859375,4387.16015625,3724090000,4387.16015625,0.9981571943851086,1.1855107270405292
^GSPC,2021-08-03,4392.740234375,4423.7900390625,4373.0,4423.14990234375,3965190000,4423.14990234375,1.0082034265474622,1.1952359772110346
^GSPC,2021-08-04,4415.9501953125,4416.169921875,4400.22998046875,4402.66015625,4260760000,4402.66015625,0.9953676120985877,1.1896991805308694
^GSPC,2021-08-05,4408.85986328125,4429.759765625,4408.85986328125,4429.10009765625,3769410000,4429.10009765625,1.0060054468134942,1.1968438556836052
^GSPC,2021-08-06,4429.06982421875,4440.81982421875,4429.06982421875,4436.52001953125,3451870000,4436.52001953125,1.0016752662417647,1.1988488877916954
^GSPC,2021-08-09,4437.77001953125,4439.39013671875,4424.740234375,4432.35009765625,3449280000,4432.35009765625,0.9990600917258026,1.1977220798025476
^GSPC,2021-08-10,4435.7900390625,4445.2099609375,4430.02978515625,4436.75,3886610000,4436.75,1.0009926793341701,1.1989110337592468
^GSPC,2021-08-11,4442.18017578125,4449.43994140625,4436.419921875,4442.41015625,3532560000,4442.41015625,1.0012757437876825,1.200440537062549
^GSPC,2021-08-12,4446.080078125,4461.77001953125,4435.9599609375,4460.830078125,3375310000,4460.830078125,1.0041463802816777,1.2054180200347517
^GSPC,2021-08-13,4464.83984375,4468.3701171875,4460.81982421875,4468.0,3016470000,4468.0,1.0016073066558082,1.2073554964413848
^GSPC,2021-08-16,4461.64990234375,4480.259765625,4437.66015625,4479.7099609375,3370640000,4479.7099609375,1.0026208507022158,1.2105197949420574
^GSPC,2021-08-17,4462.1201171875,4462.1201171875,4417.830078125,4448.080078125,3836960000,4448.080078125,0.9929393011850525,1.2019726792604395
^GSPC,2021-08-18,4440.93994140625,4454.31982421875,4397.58984375,4400.27001953125,3755590000,4400.27001953125,0.9892515292544141,1.1890533110804151
^GSPC,2021-08-19,4382.43994140625,4418.60986328125,4367.72998046875,4405.7998046875,4398410000,4405.7998046875,1.0012566922329096,1.1905475851409653
^GSPC,2021-08-20,4410.56005859375,4444.35009765625,4406.7998046875,4441.669921875,3652610000,4441.669921875,1.008141567655738,1.200240508852766
^GSPC,2021-08-23,4450.2900390625,4489.8798828125,4450.2900390625,4479.52978515625,3576530000,4479.52978515625,1.0085237903642483,1.2104711073369057
^GSPC,2021-08-24,4484.39990234375,4492.81005859375,4482.27978515625,4486.22998046875,3979220000,4486.22998046875,1.0014957363013195,1.2122816529138478
^GSPC,2021-08-25,4490.4501953125,4501.7099609375,4485.66015625,4496.18994140625,3444700000,4496.18994140625,1.0022201182241797,1.2149730615043206
^GSPC,2021-08-26,4493.75,4495.89990234375,4468.990234375,4470.0,3263980000,4470.0,0.9941750811803874,1.2078959420530417
^GSPC,2021-08-27,4474.10009765625,4513.330078125,4474.10009765625,4509.3701171875,3331200000,4509.3701171875,1.0088076324804252,1.218534645585242
^GSPC,2021-08-30,4513.759765625,4537.35986328125,4513.759765625,4528.7900390625,3168660000,4528.7900390625,1.0043065708447796,1.223782351363273
^GSPC,2021-08-31,4529.75,4531.39013671875,4515.7998046875,4522.68017578125,4290710000,4522.68017578125,0.998650883960495,1.2221313269641856
^GSPC,2021-09-01,4528.7998046875,4537.10986328125,4522.02001953125,4524.08984375,4057340000,4524.08984375,1.000311688625762,1.2225122513979876
^GSPC,2021-09-02,4534.47998046875,4545.85009765625,4524.66015625,4536.9501953125,3735990000,4536.9501953125,1.002842638410523,1.2259874116811462
^GSPC,2021-09-03,4532.419921875,4541.4501953125,4521.2998046875,4535.43017578125,3217530000,4535.43017578125,0.9996649688742847,1.2255766677384978
^GSPC,2021-09-07,4535.3798828125,4535.3798828125,4513.0,4520.02978515625,3822960000,4520.02978515625,0.9966044255940183,1.2214151309729566
^GSPC,2021-09-08,4518.08984375,4521.7900390625,4493.9501953125,4514.06982421875,3750880000,4514.06982421875,0.9986814332602248,1.2198046136057976
^GSPC,2021-09-09,4513.02001953125,4529.89990234375,4492.06982421875,4493.27978515625,3735390000,4493.27978515625,0.9953943913426067,1.2141866709170464
^GSPC,2021-09-10,4506.919921875,4520.47021484375,4457.66015625,4458.580078125,3623180000,4458.580078125,0.9922774212400746,1.2048100187216377
^GSPC,2021-09-13,4474.81005859375,4492.990234375,4445.7001953125,4468.72998046875,3914220000,4468.72998046875,1.002276487618457,1.2075527538118505
^GSPC,2021-09-14,4479.330078125,4485.68017578125,4435.4599609375,4443.0498046875,3670460000,4443.0498046875,0.9942533614934245,1.200613384658074
^GSPC,2021-09-15,4447.490234375,4486.8701171875,4438.3701171875,4480.7001953125,4032020000,4480.7001953125,1.0084739969795697,1.2107873788532975
^GSPC,2021-09-16,4477.08984375,4485.8701171875,4443.7998046875,4473.75,3984560000,4473.75,0.998448859551065,1.2089092775748982
^GSPC,2021-09-17,4469.740234375,4471.52001953125,4427.759765625,4432.990234375,7289530000,4432.990234375,0.9908891275495949,1.197895059342802
^GSPC,2021-09-20,4402.9501953125,4402.9501953125,4305.91015625,4357.72998046875,4898070000,4357.72998046875,0.9830226889915852,1.1775580223648956
^GSPC,2021-09-21,4374.4501953125,4394.8701171875,4347.9599609375,4354.18994140625,3920920000,4354.18994140625,0.9991876414834406,1.1766014230766846
^GSPC,2021-09-22,4367.43017578125,4416.75,4367.43017578125,4395.64013671875,3939170000,4395.64013671875,1.0095196111952602,1.1878022111561646
^GSPC,2021-09-23,4406.75,4465.39990234375,4406.75,4448.97998046875,3916350000,4448.97998046875,1.0121347157844949,1.2022158533967393
^GSPC,2021-09-24,4438.0400390625,4463.1201171875,4430.27001953125,4455.47998046875,3384290000,4455.47998046875,1.0014610090466882,1.203972301634624
^GSPC,2021-09-27,4442.1201171875,4457.2998046875,4436.18994140625,4443.10986328125,4058650000,4443.10986328125,0.9972236173786604,1.2006296138597914
^GSPC,2021-09-28,4419.5400390625,4419.5400390625,4346.330078125,4352.6298828125,4416550000,4352.6298828125,0.9796358894439018,1.1761798596662252
^GSPC,2021-09-29,4362.41015625,4385.56982421875,4355.080078125,4359.4599609375,3712660000,4359.4599609375,1.0015691842194003,1.1780255025411899
^GSPC,2021-09-30,4370.669921875,4382.5498046875,4306.240234375,4307.5400390625,4448140000,4307.5400390625,0.9880902858748049,1.163995555573735
